SquareFeet,Bedrooms,Bathrooms,YearBuilt,Price,state_Rural,state_Suburb,state_Urban,0
1813,3,3,2001,127991.8,0,1,0,1
1490,2,1,1982,246946.03,0,1,0,1
2935,3,1,1950,333667.97,0,1,0,1
1451,3,3,2021,89754.86,0,1,0,1
2523,4,1,1993,268234.0,0,1,0,1
1943,2,1,1985,231611.75,0,1,0,1
2647,4,3,1953,372872.8,0,1,0,1
1914,5,2,1992,313483.0,0,1,0,1
1699,5,1,2015,189790.73,0,1,0,1
1081,3,2,2002,164366.4,0,1,0,1
1814,2,1,2002,197887.28,0,1,0,1
1708,5,1,1959,277973.34,0,1,0,1
2939,2,2,2006,326167.75,0,1,0,1
1745,2,3,2011,203909.14,0,1,0,1
1470,2,1,1991,222943.81,0,1,0,1
2142,5,1,1999,249760.88,0,1,0,1
1395,5,2,2012,203610.03,0,1,0,1
2555,3,1,1951,306341.25,0,1,0,1
2279,3,1,1987,255372.77,0,1,0,1
2249,2,1,2001,262083.48,0,1,0,1
2076,3,1,2017,179387.64,0,1,0,1
2890,3,2,1966,269426.06,0,1,0,1
2387,5,2,1976,312487.7,0,1,0,1
2303,5,3,1964,182685.48,0,1,0,1
1713,2,1,1968,264876.1,0,1,0,1
2181,5,2,2013,365884.78,0,1,0,1
1631,5,3,1978,158788.7,0,1,0,1
2750,3,1,1954,206376.98,0,1,0,1
1127,3,2,1977,112374.99,0,1,0,1
1735,4,3,1954,152363.28,0,1,0,1
1525,5,2,2004,152254.72,0,1,0,1
1551,2,2,1982,201373.48,0,1,0,1
2985,5,2,1991,400690.78,0,1,0,1
2304,2,1,2011,260404.73,0,1,0,1
2224,3,2,1967,305823.53,0,1,0,1
1493,3,1,1977,157293.52,0,1,0,1
1028,5,1,1978,100636.88,0,1,0,1
2132,5,1,2021,286284.97,0,1,0,1
1074,2,1,1956,119662.44,0,1,0,1
1837,5,2,2020,210311.8,0,1,0,1
2169,3,3,1952,213738.66,0,1,0,1
2876,5,1,1980,269188.7,0,1,0,1
2379,4,3,1987,300244.53,0,1,0,1
1997,2,1,2005,231828.11,0,1,0,1
2848,3,1,1968,344631.97,0,1,0,1
1645,4,2,2009,201271.72,0,1,0,1
1905,3,1,1984,227087.3,0,1,0,1
2708,2,3,2006,317567.7,0,1,0,1
1921,4,3,2021,184267.25,0,1,0,1
1980,4,3,1996,225362.61,0,1,0,1
2019,3,2,2021,255712.78,0,1,0,1
2386,4,3,1950,229418.28,0,1,0,1
2728,4,3,1956,304437.75,0,1,0,1
1028,5,1,1975,147017.77,0,1,0,1
2802,2,1,1973,290291.5,0,1,0,1
2319,2,1,2012,204778.5,0,1,0,1
2136,3,3,2001,163446.86,0,1,0,1
1186,3,1,1954,191803.33,0,1,0,1
1743,3,2,2012,174115.48,0,1,0,1
2333,3,1,1970,267433.22,0,1,0,1
1097,3,2,1960,158031.12,0,1,0,1
1622,4,2,1972,209483.72,0,1,0,1
1663,2,2,1959,209443.92,0,1,0,1
2571,3,1,1955,219956.08,0,1,0,1
1750,5,2,1953,240328.08,0,1,0,1
2490,3,3,2014,353591.34,0,1,0,1
2762,5,2,2008,275949.28,0,1,0,1
2872,4,2,1965,291782.84,0,1,0,1
1481,5,2,1981,147866.62,0,1,0,1
2473,3,1,1959,216288.31,0,1,0,1
1295,2,1,1974,95325.14,0,1,0,1
2664,2,1,1976,252143.89,0,1,0,1
1060,4,2,1957,98049.59,0,1,0,1
1938,2,1,1994,205525.88,0,1,0,1
1041,2,2,1956,181888.33,0,1,0,1
2252,4,2,1952,312169.6,0,1,0,1
2458,5,1,2008,159347.8,0,1,0,1
1274,2,2,1973,12663.607,0,1,0,1
2067,3,1,1983,184822.64,0,1,0,1
1816,4,3,1980,216031.86,0,1,0,1
1329,4,2,2000,220277.12,0,1,0,1
2838,3,2,1994,197232.45,0,1,0,1
1011,5,2,1967,61978.633,0,1,0,1
2799,2,3,1960,295101.94,0,1,0,1
2750,3,1,1984,328892.38,0,1,0,1
1373,3,1,2015,183952.45,0,1,0,1
1465,5,1,1981,116399.91,0,1,0,1
2678,5,3,2000,346679.0,0,1,0,1
2945,3,3,1956,292304.28,0,1,0,1
1488,3,3,1978,170619.34,0,1,0,1
2900,4,1,1989,259772.53,0,1,0,1
2561,5,2,1989,299016.12,0,1,0,1
1777,5,3,2017,208265.27,0,1,0,1
1400,3,3,1993,101837.96,0,1,0,1
2109,4,2,1985,349454.97,0,1,0,1
1390,4,3,1955,200471.66,0,1,0,1
1136,3,2,1959,102612.69,0,1,0,1
1882,4,3,1976,276040.25,0,1,0,1
1687,5,2,1999,136244.56,0,1,0,1
1726,5,3,1996,196063.5,0,1,0,1
1593,4,1,2017,130392.17,0,1,0,1
2513,5,3,1990,275810.62,0,1,0,1
1614,5,2,2014,206574.98,0,1,0,1
2549,5,3,1993,395271.2,0,1,0,1
1994,3,1,1978,273598.7,0,1,0,1
2836,5,1,1983,293960.44,0,1,0,1
2121,5,3,2005,172278.38,0,1,0,1
1804,5,2,2020,86599.16,0,1,0,1
2194,5,1,1984,272484.6,0,1,0,1
1935,3,3,2015,231859.03,0,1,0,1
1182,3,1,2006,79959.79,0,1,0,1
2372,5,2,2005,308226.47,0,1,0,1
2420,3,1,1975,381221.16,0,1,0,1
1721,3,2,1953,161416.28,0,1,0,1
2184,4,3,2015,209562.62,0,1,0,1
1492,2,2,1960,150435.67,0,1,0,1
1310,3,3,1981,230298.25,0,1,0,1
2297,4,2,2011,304909.47,0,1,0,1
2062,2,3,1970,254908.92,0,1,0,1
1813,4,2,1966,168031.52,0,1,0,1
1028,5,2,1987,83746.96,0,1,0,1
1476,2,2,1962,176216.8,0,1,0,1
1339,3,1,2004,199705.48,0,1,0,1
1576,4,2,2004,145656.03,0,1,0,1
1323,3,3,1987,113299.83,0,1,0,1
2688,3,2,2001,333743.66,0,1,0,1
1948,5,3,1993,291115.88,0,1,0,1
1584,5,1,1994,219104.81,0,1,0,1
1398,5,1,2004,95327.35,0,1,0,1
1963,3,1,1974,247901.2,0,1,0,1
1186,4,1,1995,112612.04,0,1,0,1
2403,5,2,2019,373622.4,0,1,0,1
1709,4,3,2006,245708.34,0,1,0,1
2325,4,1,2013,172998.38,0,1,0,1
2367,3,1,2011,194643.06,0,1,0,1
2868,4,3,2019,265485.2,0,1,0,1
1225,5,3,1998,205427.06,0,1,0,1
2734,3,2,2009,375729.6,0,1,0,1
2594,4,2,1974,287121.06,0,1,0,1
2683,2,2,1977,363457.56,0,1,0,1
2884,4,3,1972,202561.44,0,1,0,1
2333,4,2,2002,252802.55,0,1,0,1
2389,2,3,2014,240611.75,0,1,0,1
1752,3,1,1996,88761.15,0,1,0,1
2911,5,1,1996,334083.22,0,1,0,1
2796,2,1,1958,262131.23,0,1,0,1
2776,2,2,1972,369107.75,0,1,0,1
2914,5,2,1950,280600.03,0,1,0,1
1418,2,2,1972,184029.73,0,1,0,1
1689,2,1,1955,205671.64,0,1,0,1
1061,3,1,2009,93668.63,0,1,0,1
2168,4,1,2003,178835.38,0,1,0,1
1780,4,3,2001,198479.86,0,1,0,1
1892,3,3,1988,176391.5,0,1,0,1
2633,4,3,1976,301879.06,0,1,0,1
1951,5,1,2014,221992.92,0,1,0,1
1634,2,1,2003,161613.53,0,1,0,1
2564,3,3,1965,337648.44,0,1,0,1
1954,5,1,1955,213236.1,0,1,0,1
2249,3,2,1974,194364.38,0,1,0,1
2147,3,2,1989,192987.81,0,1,0,1
2274,3,3,1985,265436.38,0,1,0,1
1913,3,2,1968,183122.36,0,1,0,1
1795,2,3,1997,196546.02,0,1,0,1
2889,4,2,2000,294867.25,0,1,0,1
1039,5,3,1973,145135.8,0,1,0,1
1352,3,1,1968,205579.83,0,1,0,1
1570,3,3,1955,186687.42,0,1,0,1
2704,2,2,2005,175480.72,0,1,0,1
1362,3,3,1963,219678.45,0,1,0,1
1556,4,3,1950,233827.92,0,1,0,1
2193,3,2,1956,281436.56,0,1,0,1
1355,2,1,1974,85830.11,0,1,0,1
1699,5,2,2009,182841.27,0,1,0,1
2054,5,2,1954,270704.12,0,1,0,1
1534,5,3,1977,175470.05,0,1,0,1
2417,5,2,1963,169104.44,0,1,0,1
2574,4,3,2014,275616.25,0,1,0,1
2950,2,3,1952,326276.78,0,1,0,1
1355,3,3,2014,228279.77,0,1,0,1
2281,3,1,1973,331569.62,0,1,0,1
1588,4,3,2009,181267.05,0,1,0,1
2548,5,3,1975,283920.3,0,1,0,1
2069,5,1,2001,254018.0,0,1,0,1
1447,4,3,1979,243137.86,0,1,0,1
1364,4,3,1974,118341.17,0,1,0,1
2007,5,2,2021,227350.67,0,1,0,1
2247,2,1,1992,194794.77,0,1,0,1
1993,2,3,2014,254008.05,0,1,0,1
1571,2,2,1968,57182.85,0,1,0,1
1036,4,1,1983,-7550.5044,0,1,0,1
1483,3,1,2018,245467.84,0,1,0,1
2265,2,1,1990,177066.9,0,1,0,1
1191,4,2,2008,96279.84,0,1,0,1
1523,5,3,1983,235140.06,0,1,0,1
2143,3,2,2018,233648.84,0,1,0,1
1209,5,3,1985,124664.055,0,1,0,1
1686,2,1,1978,177970.89,0,1,0,1
2250,3,1,2005,206054.61,0,1,0,1
1947,2,1,1980,250811.81,0,1,0,1
1380,4,1,1996,161358.45,0,1,0,1
1946,4,2,1954,150741.44,0,1,0,1
2453,2,1,1970,192999.31,0,1,0,1
1515,3,2,1952,226661.47,0,1,0,1
1396,2,2,1985,70674.65,0,1,0,1
2823,4,2,1977,308019.66,0,1,0,1
2405,5,3,1991,171805.84,0,1,0,1
1747,5,2,2016,212109.06,0,1,0,1
1988,5,3,2021,194819.31,0,1,0,1
2999,2,3,1964,322064.16,0,1,0,1
1868,4,2,2013,187451.06,0,1,0,1
1083,5,1,2009,133453.86,0,1,0,1
2410,3,3,1994,235622.27,0,1,0,1
2280,3,1,1980,241802.56,0,1,0,1
1933,5,3,1976,201593.64,0,1,0,1
2855,5,1,1987,273753.97,0,1,0,1
2008,2,3,1969,298816.06,0,1,0,1
1207,5,1,1982,138526.7,0,1,0,1
1519,2,1,1971,103491.72,0,1,0,1
2050,2,1,2018,247599.55,0,1,0,1
2709,3,1,1963,274208.06,0,1,0,1
1348,3,2,2004,166770.7,0,1,0,1
1377,2,1,1974,86255.0,0,1,0,1
1915,5,2,1973,162481.47,0,1,0,1
2296,5,2,1973,263253.72,0,1,0,1
2259,3,3,1992,318891.9,0,1,0,1
1520,2,3,1970,128833.945,0,1,0,1
1955,4,2,1999,258496.97,0,1,0,1
1385,4,2,1972,228147.97,0,1,0,1
2367,5,2,1981,290968.2,0,1,0,1
1583,4,1,1975,132820.12,0,1,0,1
1273,3,2,1959,184337.62,0,1,0,1
1606,3,1,1965,159660.72,0,1,0,1
1165,4,1,2015,83578.2,0,1,0,1
1010,4,1,1976,77434.82,0,1,0,1
1800,4,3,2004,228541.62,0,1,0,1
1101,3,1,2003,42437.6,0,1,0,1
1778,4,3,1975,238745.03,0,1,0,1
1213,5,1,1969,99874.96,0,1,0,1
2111,4,1,1996,137319.0,0,1,0,1
2695,4,1,2002,287207.72,0,1,0,1
1591,3,1,2002,157065.9,0,1,0,1
1091,5,1,1973,186543.5,0,1,0,1
2683,2,1,2008,243126.39,0,1,0,1
1935,4,2,1963,177735.22,0,1,0,1
2951,5,2,2007,268385.0,0,1,0,1
2888,4,3,2016,233635.58,0,1,0,1
2689,3,3,2019,318295.16,0,1,0,1
1121,3,2,2004,113407.34,0,1,0,1
1993,2,3,1986,159939.6,0,1,0,1
1886,3,3,1996,253214.5,0,1,0,1
1634,4,1,1957,185603.83,0,1,0,1
2382,2,1,1975,324209.94,0,1,0,1
1222,2,1,1958,109779.734,0,1,0,1
2883,3,3,1968,292884.44,0,1,0,1
2341,4,2,2015,379615.84,0,1,0,1
2107,5,1,2021,279191.88,0,1,0,1
1382,2,2,2015,166040.75,0,1,0,1
2413,3,1,1982,291957.97,0,1,0,1
1021,2,3,1971,192388.97,0,1,0,1
1013,2,2,1993,100403.43,0,1,0,1
1970,2,3,1999,268374.3,0,1,0,1
2324,5,3,1993,315250.56,0,1,0,1
2266,5,3,2007,283198.4,0,1,0,1
1121,2,1,1968,159578.48,0,1,0,1
2379,5,1,2001,186418.05,0,1,0,1
1684,4,3,2006,79417.914,0,1,0,1
2927,4,3,1983,375290.9,0,1,0,1
1306,3,1,1951,149323.88,0,1,0,1
2617,3,3,2008,247058.77,0,1,0,1
1311,2,2,1964,88652.94,0,1,0,1
2082,5,2,1969,232649.08,0,1,0,1
2666,3,1,2013,362104.94,0,1,0,1
2737,5,1,2011,180398.58,0,1,0,1
2973,3,3,2020,289676.47,0,1,0,1
2230,5,3,2014,275099.03,0,1,0,1
1902,2,2,2020,114062.17,0,1,0,1
2840,3,2,2018,235415.61,0,1,0,1
1861,5,3,1997,262950.72,0,1,0,1
1158,3,3,1989,59109.445,0,1,0,1
2977,5,2,1955,357918.03,0,1,0,1
1403,4,1,2011,141174.4,0,1,0,1
1804,5,1,2019,239387.73,0,1,0,1
2405,5,1,1981,298233.5,0,1,0,1
1151,4,3,1966,104311.97,0,1,0,1
2140,2,2,1996,170043.94,0,1,0,1
2763,3,3,1992,332269.78,0,1,0,1
1334,3,1,1986,124504.75,0,1,0,1
2441,3,2,1951,276657.66,0,1,0,1
1931,5,1,1963,208701.48,0,1,0,1
2394,4,2,2004,258244.17,0,1,0,1
2260,2,2,1981,327309.12,0,1,0,1
1020,2,3,1986,49828.742,0,1,0,1
2760,3,3,1956,349170.72,0,1,0,1
1751,3,2,1956,232621.98,0,1,0,1
1477,4,2,1973,167955.84,0,1,0,1
1374,2,1,1969,144753.64,0,1,0,1
2957,3,1,2016,312899.3,0,1,0,1
1552,5,3,1973,217123.61,0,1,0,1
1317,5,2,2004,179351.11,0,1,0,1
2525,2,1,1997,307337.3,0,1,0,1
2646,2,2,1978,295817.25,0,1,0,1
2107,3,3,2021,234743.72,0,1,0,1
2168,5,3,1965,262476.6,0,1,0,1
1890,4,1,1982,108576.99,0,1,0,1
1027,4,3,1991,13566.001,0,1,0,1
2186,2,3,2015,148133.52,0,1,0,1
2326,3,3,1991,263135.94,0,1,0,1
2730,5,3,1998,341811.2,0,1,0,1
1591,4,2,2005,188416.23,0,1,0,1
1843,2,3,1989,182946.6,0,1,0,1
1861,3,2,1997,339204.1,0,1,0,1
2299,2,1,2021,305690.66,0,1,0,1
1971,2,1,1979,194277.88,0,1,0,1
2307,3,1,1960,234970.9,0,1,0,1
2144,5,3,1952,182912.5,0,1,0,1
2130,3,2,1994,176719.5,0,1,0,1
2956,4,2,2008,289915.2,0,1,0,1
1686,3,2,2005,181073.14,0,1,0,1
2520,5,3,2020,352133.3,0,1,0,1
2655,5,2,1954,270342.34,0,1,0,1
2742,2,3,1974,321724.2,0,1,0,1
2274,5,3,1982,305036.22,0,1,0,1
1510,3,3,1952,196539.22,0,1,0,1
2043,5,1,2001,263793.72,0,1,0,1
1281,5,1,2010,202335.0,0,1,0,1
1118,2,2,1954,87697.04,0,1,0,1
2058,3,2,2012,92498.87,0,1,0,1
2035,3,1,2013,188192.9,0,1,0,1
1489,3,1,1981,168312.86,0,1,0,1
2239,4,1,1966,232741.14,0,1,0,1
2274,5,1,1998,232965.53,0,1,0,1
1125,5,1,1971,86633.45,0,1,0,1
1426,2,1,2015,232000.77,0,1,0,1
2317,5,1,1982,142514.72,0,1,0,1
1150,2,3,1973,121680.88,0,1,0,1
1383,3,2,2000,120815.805,0,1,0,1
2661,4,3,2021,367853.97,0,1,0,1
2836,2,3,2014,418522.6,0,1,0,1
2359,5,2,1975,282167.88,0,1,0,1
1745,5,2,1996,205364.16,0,1,0,1
2031,4,3,1963,230238.62,0,1,0,1
1128,5,3,1981,129795.81,0,1,0,1
2014,2,2,1957,296640.22,0,1,0,1
2375,3,2,1996,248961.02,0,1,0,1
1516,5,1,1982,208605.47,0,1,0,1
1085,2,3,2001,138358.38,0,1,0,1
1310,4,3,2007,144022.42,0,1,0,1
2241,3,3,1951,222345.16,0,1,0,1
1426,3,2,1995,147472.05,0,1,0,1
2993,5,2,1991,272859.12,0,1,0,1
2170,3,2,1983,328386.97,0,1,0,1
2076,4,3,1975,326721.66,0,1,0,1
2327,2,1,1986,303367.2,0,1,0,1
2625,4,1,2014,363102.0,0,1,0,1
2985,4,3,2008,263676.38,0,1,0,1
2608,2,2,1957,258275.06,0,1,0,1
2347,2,1,2017,323942.16,0,1,0,1
2633,4,1,1991,324386.75,0,1,0,1
1018,5,1,2001,47902.24,0,1,0,1
2505,5,3,1963,325655.97,0,1,0,1
1396,3,1,2015,109796.945,0,1,0,1
2000,2,1,2010,240007.39,0,1,0,1
1724,3,1,2001,259480.94,0,1,0,1
2088,5,1,1962,171610.25,0,1,0,1
1142,4,3,1968,149649.25,0,1,0,1
1827,2,3,1970,144591.4,0,1,0,1
2496,4,2,1964,262498.2,0,1,0,1
2440,3,3,2021,251357.72,0,1,0,1
1290,3,2,2000,169224.38,0,1,0,1
2290,5,3,1998,294583.78,0,1,0,1
1967,2,1,1957,182230.83,0,1,0,1
1973,4,2,1996,271382.75,0,1,0,1
1961,2,3,2010,257727.62,0,1,0,1
1941,2,1,1952,165639.52,0,1,0,1
2026,2,3,1997,198205.4,0,1,0,1
1327,2,2,2004,70898.664,0,1,0,1
1453,2,2,1967,107698.3,0,1,0,1
2947,5,2,2014,315835.78,0,1,0,1
2156,3,1,1978,132074.0,0,1,0,1
1303,5,1,2006,115553.74,0,1,0,1
1974,3,2,1965,228101.1,0,1,0,1
2323,4,3,2009,261706.03,0,1,0,1
2763,4,3,1980,355956.25,0,1,0,1
1782,2,3,2018,191120.3,0,1,0,1
1943,3,1,1973,220838.33,0,1,0,1
2837,4,3,2011,350986.4,0,1,0,1
1497,3,1,1984,148478.4,0,1,0,1
1890,3,1,1980,208201.88,0,1,0,1
2838,2,2,1951,328168.75,0,1,0,1
1398,2,1,2006,134718.95,0,1,0,1
2827,3,3,1950,294455.7,0,1,0,1
1323,5,3,2013,127279.01,0,1,0,1
2357,5,1,1986,191311.83,0,1,0,1
2007,5,2,1980,302156.44,0,1,0,1
2167,3,1,2021,336045.6,0,1,0,1
1105,2,1,1952,161667.3,0,1,0,1
2443,5,2,2014,296033.6,0,1,0,1
1669,3,3,1953,193318.34,0,1,0,1
1643,5,1,1990,183378.0,0,1,0,1
2286,2,3,2007,255788.89,0,1,0,1
2374,4,2,1992,178494.6,0,1,0,1
1297,3,1,2020,228138.3,0,1,0,1
2475,3,1,2007,202637.08,0,1,0,1
2845,3,1,1980,246222.31,0,1,0,1
2408,3,2,1992,237328.02,0,1,0,1
2195,3,3,2014,251000.67,0,1,0,1
2399,5,3,2004,207405.88,0,1,0,1
2385,5,3,1974,248347.97,0,1,0,1
1890,3,2,1988,255185.16,0,1,0,1
1140,4,3,1990,164163.38,0,1,0,1
1886,4,1,1999,222052.03,0,1,0,1
2941,4,3,2006,310126.56,0,1,0,1
1725,5,2,2001,232256.4,0,1,0,1
2243,4,3,1997,264519.66,0,1,0,1
2049,4,3,1991,236049.7,0,1,0,1
1983,4,1,1957,243147.47,0,1,0,1
1151,5,1,1990,92403.984,0,1,0,1
1719,3,2,1973,295468.84,0,1,0,1
2072,2,1,2009,188349.3,0,1,0,1
2316,5,3,1963,365275.75,0,1,0,1
1049,3,3,1988,133669.98,0,1,0,1
2635,2,1,1977,310831.5,0,1,0,1
2225,3,1,1989,320244.94,0,1,0,1
1856,3,1,2009,244231.0,0,1,0,1
2993,4,2,1954,300559.5,0,1,0,1
1992,4,2,1988,259653.56,0,1,0,1
2462,3,1,2012,275169.28,0,1,0,1
2584,5,1,2018,232749.23,0,1,0,1
2131,2,1,1967,203174.27,0,1,0,1
1630,5,2,2009,136594.44,0,1,0,1
1661,2,2,2021,170648.38,0,1,0,1
2455,2,2,2003,266532.25,0,1,0,1
1804,2,1,2000,244993.42,0,1,0,1
2678,2,1,2009,227285.5,0,1,0,1
2826,2,2,1987,288967.97,0,1,0,1
2681,5,2,1995,333142.6,0,1,0,1
1636,3,2,1983,65916.46,0,1,0,1
1998,2,1,2016,201815.47,0,1,0,1
2554,3,1,1967,363164.16,0,1,0,1
1035,2,2,1981,165349.23,0,1,0,1
2764,4,2,1998,271981.6,0,1,0,1
1352,4,1,1951,99425.125,0,1,0,1
2699,3,3,2009,314445.34,0,1,0,1
2376,3,1,2015,264559.84,0,1,0,1
2093,5,2,1979,258404.16,0,1,0,1
1424,5,1,1966,154640.42,0,1,0,1
1707,5,3,2020,282229.34,0,1,0,1
1827,2,2,2009,308786.7,0,1,0,1
1955,3,1,1977,175135.11,0,1,0,1
1427,5,2,1999,171739.97,0,1,0,1
1775,2,1,1957,169727.22,0,1,0,1
1066,5,3,1970,145881.66,0,1,0,1
2153,4,2,1974,196594.92,0,1,0,1
1726,5,1,2014,197917.27,0,1,0,1
2494,2,2,2004,217345.38,0,1,0,1
1115,5,2,1958,99181.05,0,1,0,1
2287,4,1,1992,265385.75,0,1,0,1
2500,2,1,1950,360810.56,0,1,0,1
2326,5,3,2002,226148.06,0,1,0,1
2016,4,3,1965,274266.7,0,1,0,1
1617,3,3,1952,253647.98,0,1,0,1
1054,5,2,1995,164103.4,0,1,0,1
2931,2,2,1987,331223.3,0,1,0,1
1979,3,3,2009,192164.88,0,1,0,1
1514,4,3,2019,200556.9,0,1,0,1
2302,4,3,2001,224883.1,0,1,0,1
1626,4,3,1996,244823.31,0,1,0,1
1320,4,1,1975,182153.39,0,1,0,1
1285,3,1,1989,79935.45,0,1,0,1
1977,4,1,1987,179676.83,0,1,0,1
1799,3,3,1988,182670.27,0,1,0,1
1508,2,2,1963,167390.45,0,1,0,1
2686,3,2,2018,327467.72,0,1,0,1
1769,2,1,1964,151680.72,0,1,0,1
1760,2,2,2010,197457.28,0,1,0,1
1968,5,1,2005,233516.45,0,1,0,1
2866,3,1,1971,350900.75,0,1,0,1
2203,2,2,2010,294099.94,0,1,0,1
2219,3,1,1994,204841.73,0,1,0,1
1261,2,3,1988,156059.52,0,1,0,1
1405,3,1,1994,140509.86,0,1,0,1
1142,5,3,1982,161606.52,0,1,0,1
2339,2,1,1967,247781.3,0,1,0,1
1489,3,3,1964,177247.89,0,1,0,1
1011,2,3,2013,137967.3,0,1,0,1
1041,4,2,1998,160042.75,0,1,0,1
1677,3,2,1970,212913.11,0,1,0,1
2090,5,1,1972,242814.9,0,1,0,1
2030,2,3,1964,238146.62,0,1,0,1
1930,3,3,2011,130717.96,0,1,0,1
2489,4,2,1996,287435.84,0,1,0,1
2560,4,3,1988,332647.3,0,1,0,1
1792,5,1,2004,141586.27,0,1,0,1
1163,5,2,1966,106470.33,0,1,0,1
2133,4,3,1993,247235.33,0,1,0,1
1335,3,2,2006,191030.55,0,1,0,1
1237,4,1,1976,145917.73,0,1,0,1
1901,2,3,2021,130462.64,0,1,0,1
2048,2,2,2005,266338.6,0,1,0,1
1481,5,3,1952,241926.84,0,1,0,1
2415,2,1,1994,228823.64,0,1,0,1
1916,3,2,1999,212662.88,0,1,0,1
1963,5,2,1982,211545.39,0,1,0,1
1127,4,3,1960,56134.957,0,1,0,1
1091,3,3,2017,139634.08,0,1,0,1
1542,3,3,1955,161802.48,0,1,0,1
1446,3,1,1960,132471.58,0,1,0,1
1042,5,2,1979,118146.9,0,1,0,1
1253,2,2,1961,119050.65,0,1,0,1
2153,4,2,1956,240399.12,0,1,0,1
2083,4,3,2015,178570.8,0,1,0,1
1466,3,3,1999,207184.97,0,1,0,1
2540,4,1,2015,317919.03,0,1,0,1
2490,4,1,1975,321550.5,0,1,0,1
2276,4,3,2010,286560.4,0,1,0,1
2079,2,3,1959,246456.02,0,1,0,1
1982,3,2,1992,195499.44,0,1,0,1
1082,2,3,1988,125439.96,0,1,0,1
2928,3,3,1962,457902.7,0,1,0,1
2122,5,2,1991,265550.47,0,1,0,1
1148,3,2,1975,250446.17,0,1,0,1
2103,2,2,1953,407173.12,0,1,0,1
2638,2,3,1983,261822.84,0,1,0,1
1784,2,2,1952,172890.98,0,1,0,1
1419,3,2,1984,83233.91,0,1,0,1
1123,3,2,1998,92402.945,0,1,0,1
1518,2,3,1964,179146.47,0,1,0,1
1154,4,1,1999,161345.95,0,1,0,1
2549,4,1,1990,237470.2,0,1,0,1
2764,5,3,2000,393864.72,0,1,0,1
1597,5,2,1998,177048.81,0,1,0,1
2597,4,3,1961,266296.72,0,1,0,1
2754,4,1,1955,321260.34,0,1,0,1
1404,3,1,1958,162507.0,0,1,0,1
1741,4,3,1971,226966.64,0,1,0,1
2716,2,2,1997,299032.03,0,1,0,1
1671,5,1,2000,183244.67,0,1,0,1
1994,3,3,1965,254431.77,0,1,0,1
1496,2,2,2002,126123.39,0,1,0,1
2940,2,3,1956,268314.03,0,1,0,1
2817,2,2,2019,338627.0,0,1,0,1
2731,4,3,1962,222600.89,0,1,0,1
1545,5,3,2005,259988.4,0,1,0,1
2787,5,1,2000,240728.75,0,1,0,1
2948,3,3,2002,283715.38,0,1,0,1
2445,4,3,1992,113827.766,0,1,0,1
1104,5,2,1960,107228.54,0,1,0,1
1016,5,2,1978,190235.25,0,1,0,1
2143,4,2,1952,254698.7,0,1,0,1
1128,4,2,1950,178684.88,0,1,0,1
2583,3,3,1954,303031.16,0,1,0,1
2120,3,3,2020,244825.16,0,1,0,1
1241,5,2,2007,192982.4,0,1,0,1
2849,3,1,1979,247704.53,0,1,0,1
2979,2,2,1967,257150.98,0,1,0,1
1788,2,3,1967,260748.12,0,1,0,1
1758,4,1,2005,143407.47,0,1,0,1
1801,5,2,2009,157229.5,0,1,0,1
1775,2,2,1996,171578.14,0,1,0,1
2978,2,2,1970,291795.47,0,1,0,1
1725,4,1,1981,80574.055,0,1,0,1
1199,2,3,1979,157912.53,0,1,0,1
1944,3,3,1990,130009.8,0,1,0,1
1580,2,2,1971,236684.58,0,1,0,1
2528,4,1,1984,285395.1,0,1,0,1
1663,4,1,2000,198048.55,0,1,0,1
2668,3,3,1992,233696.28,0,1,0,1
1365,5,2,1966,177278.83,0,1,0,1
2234,3,2,1988,252086.02,0,1,0,1
1498,2,3,1962,203830.81,0,1,0,1
1562,2,2,1970,189795.08,0,1,0,1
1349,3,3,1994,237053.34,0,1,0,1
2375,3,1,1958,149445.66,0,1,0,1
1519,5,1,1958,92982.5,0,1,0,1
1137,4,1,1971,123377.99,0,1,0,1
2646,3,3,1953,209654.2,0,1,0,1
1367,2,2,1979,129191.55,0,1,0,1
2246,2,1,1964,236335.4,0,1,0,1
1328,3,3,2021,165888.78,0,1,0,1
1462,5,3,2008,205631.56,0,1,0,1
2827,5,1,1968,266097.75,0,1,0,1
1835,4,1,1978,250200.11,0,1,0,1
1168,5,3,1980,133294.12,0,1,0,1
1377,2,1,1960,181801.31,0,1,0,1
1118,4,1,1989,149202.67,0,1,0,1
1766,4,3,1999,189955.14,0,1,0,1
2882,5,2,1982,371934.5,0,1,0,1
2511,2,3,1959,288418.66,0,1,0,1
2716,3,2,1998,321177.94,0,1,0,1
2935,2,2,2014,310095.12,0,1,0,1
2311,2,2,1971,240336.72,0,1,0,1
1891,2,2,1970,186482.03,0,1,0,1
1782,5,1,2015,314004.3,0,1,0,1
1182,2,2,1972,141121.92,0,1,0,1
2850,5,3,1997,348967.94,0,1,0,1
1845,2,2,1962,227820.78,0,1,0,1
1789,3,3,1974,262667.88,0,1,0,1
2458,2,1,1982,228394.77,0,1,0,1
1685,5,3,2012,142153.28,0,1,0,1
2940,5,2,1961,250084.48,0,1,0,1
1121,2,3,2006,101599.91,0,1,0,1
2567,2,2,2006,282166.7,0,1,0,1
2245,3,1,2017,343022.75,0,1,0,1
2654,5,3,1999,297306.94,0,1,0,1
1038,5,1,1976,96854.61,0,1,0,1
