SquareFeet,Bedrooms,Bathrooms,YearBuilt,Price,state_Rural,state_Suburb,state_Urban,0
1520,2,1,1967,172001.88,1,0,0,0
2382,2,1,2011,246597.64,1,0,0,0
2781,5,1,1981,237828.16,1,0,0,0
2301,2,1,1987,213896.44,1,0,0,0
2258,2,1,2009,233658.44,1,0,0,0
1441,5,2,1981,176424.75,1,0,0,0
1609,3,2,1955,223163.23,1,0,0,0
1804,4,3,1993,246069.72,1,0,0,0
1127,5,3,2021,46604.934,1,0,0,0
1040,3,3,1950,127238.71,1,0,0,0
1933,3,3,1982,230844.62,1,0,0,0
1033,3,3,1990,67406.086,1,0,0,0
2176,2,1,2018,204063.03,1,0,0,0
2401,3,2,1984,221099.73,1,0,0,0
2622,2,1,1959,317055.6,1,0,0,0
2897,2,3,1997,333395.5,1,0,0,0
1341,3,3,2019,116767.84,1,0,0,0
1730,3,1,1979,246057.92,1,0,0,0
1609,3,2,1997,191980.28,1,0,0,0
1267,2,1,1956,132627.38,1,0,0,0
1820,2,2,2017,243069.27,1,0,0,0
1454,4,3,2013,172214.86,1,0,0,0
2424,4,2,2018,220624.58,1,0,0,0
2499,5,3,2011,355644.9,1,0,0,0
2581,3,1,2012,266742.2,1,0,0,0
1129,4,3,2008,114431.44,1,0,0,0
1818,5,2,1961,167977.88,1,0,0,0
2315,3,2,1974,211314.72,1,0,0,0
2394,5,3,1971,265483.84,1,0,0,0
1148,2,3,1990,197925.48,1,0,0,0
1010,2,3,1955,153827.03,1,0,0,0
2535,4,3,1974,287242.38,1,0,0,0
1806,4,2,2002,288777.34,1,0,0,0
1405,2,2,1987,130853.1,1,0,0,0
1068,3,3,1970,233427.98,1,0,0,0
2335,2,3,2020,194918.58,1,0,0,0
2312,2,2,1999,238713.05,1,0,0,0
2785,5,2,1956,307795.16,1,0,0,0
2530,2,2,1985,250406.12,1,0,0,0
1200,5,2,2001,224677.77,1,0,0,0
1153,4,3,1966,136266.53,1,0,0,0
2524,2,3,1992,367441.38,1,0,0,0
2040,2,3,2012,213300.06,1,0,0,0
2639,4,1,2021,254007.67,1,0,0,0
2826,4,2,1998,307452.88,1,0,0,0
1130,3,2,2005,185777.56,1,0,0,0
2521,3,1,2009,309536.28,1,0,0,0
1171,4,1,1970,235023.58,1,0,0,0
1865,2,1,2006,163862.05,1,0,0,0
2636,5,2,2010,216457.75,1,0,0,0
1956,5,2,1978,191179.47,1,0,0,0
2520,4,3,1956,368121.47,1,0,0,0
1215,3,3,2007,130684.91,1,0,0,0
1338,2,3,1988,157729.39,1,0,0,0
2508,2,3,1976,215747.92,1,0,0,0
1975,3,3,2003,194886.72,1,0,0,0
2223,2,3,1955,231235.58,1,0,0,0
2560,3,1,2007,323968.34,1,0,0,0
2942,5,1,1975,355453.84,1,0,0,0
2817,2,2,2021,341401.78,1,0,0,0
1980,4,3,1994,71697.49,1,0,0,0
2805,2,1,2007,255191.25,1,0,0,0
1628,4,3,1981,181075.1,1,0,0,0
2542,5,1,2005,295046.6,1,0,0,0
1826,5,1,2020,200778.22,1,0,0,0
1989,2,1,2019,304463.3,1,0,0,0
1371,3,1,1998,64250.33,1,0,0,0
1934,5,1,1976,236449.44,1,0,0,0
1994,5,3,1987,220428.36,1,0,0,0
1401,2,1,2009,236725.8,1,0,0,0
2466,3,2,2020,187755.12,1,0,0,0
2182,2,3,1968,271442.1,1,0,0,0
2175,5,2,1980,277838.53,1,0,0,0
1619,3,1,1973,126020.62,1,0,0,0
1982,4,2,1987,217207.23,1,0,0,0
2550,5,2,2001,323731.1,1,0,0,0
2911,4,2,2015,311286.62,1,0,0,0
1496,3,1,1988,188533.31,1,0,0,0
2539,4,1,1957,305364.6,1,0,0,0
1920,5,1,2010,205012.28,1,0,0,0
2449,3,3,2013,400264.7,1,0,0,0
2131,4,1,1955,186372.27,1,0,0,0
1893,5,2,1985,194715.89,1,0,0,0
2473,5,1,2002,279766.38,1,0,0,0
2193,5,1,1976,298595.97,1,0,0,0
1413,5,1,1961,190013.67,1,0,0,0
1758,2,1,2007,152535.27,1,0,0,0
2804,3,1,2020,287512.44,1,0,0,0
2164,3,2,2010,258715.2,1,0,0,0
2631,4,1,1963,230379.73,1,0,0,0
2762,5,3,1967,271410.75,1,0,0,0
1317,4,2,2007,178185.3,1,0,0,0
1696,4,1,2009,127689.63,1,0,0,0
1376,4,3,1978,184141.16,1,0,0,0
1265,3,2,1970,80079.98,1,0,0,0
1925,5,3,1960,248305.61,1,0,0,0
2382,5,3,1996,152940.81,1,0,0,0
1388,5,3,1974,204918.56,1,0,0,0
2712,2,1,1960,310116.75,1,0,0,0
2165,2,2,1979,259348.52,1,0,0,0
1375,2,3,1957,214843.8,1,0,0,0
1145,5,3,1957,208313.05,1,0,0,0
2981,2,2,1954,395189.38,1,0,0,0
1292,5,1,1967,243349.47,1,0,0,0
1704,5,1,2018,131437.23,1,0,0,0
1816,4,3,1997,238788.86,1,0,0,0
2163,5,2,2011,207849.05,1,0,0,0
2828,3,1,1958,313359.38,1,0,0,0
1060,4,3,2017,165516.28,1,0,0,0
1938,2,3,1983,183183.11,1,0,0,0
1806,3,1,1962,221109.22,1,0,0,0
2342,4,1,2000,309897.84,1,0,0,0
1563,5,3,1969,215754.27,1,0,0,0
1884,5,2,1978,235692.44,1,0,0,0
2266,5,2,2017,274929.06,1,0,0,0
2516,5,2,1969,198758.16,1,0,0,0
2353,3,3,1973,229457.47,1,0,0,0
2130,2,1,1958,284486.16,1,0,0,0
1225,5,2,1961,139486.19,1,0,0,0
1936,5,3,2015,133114.73,1,0,0,0
1505,2,3,1952,162727.75,1,0,0,0
2797,5,2,2006,254524.73,1,0,0,0
2540,3,3,2006,294629.6,1,0,0,0
1726,3,3,1970,235141.27,1,0,0,0
2544,3,3,1988,233964.84,1,0,0,0
2122,4,3,1989,328858.88,1,0,0,0
2043,4,3,1996,222081.52,1,0,0,0
2913,4,1,2015,347849.12,1,0,0,0
2596,3,3,1985,238312.56,1,0,0,0
2513,5,3,1962,340864.03,1,0,0,0
1849,5,2,1963,213866.06,1,0,0,0
1002,2,3,1973,68287.09,1,0,0,0
2762,5,3,2017,311607.44,1,0,0,0
2143,3,2,1989,231207.62,1,0,0,0
2112,5,3,1983,274918.16,1,0,0,0
2933,5,1,1990,268734.47,1,0,0,0
2380,3,1,2019,242774.58,1,0,0,0
2218,4,3,1987,306502.78,1,0,0,0
1920,4,2,1955,264007.47,1,0,0,0
1737,5,1,1960,271820.66,1,0,0,0
2355,4,1,1968,283836.75,1,0,0,0
1169,4,2,1984,165865.8,1,0,0,0
2486,2,2,2013,258470.7,1,0,0,0
2284,3,1,1998,205017.19,1,0,0,0
2418,2,2,1994,256814.67,1,0,0,0
1983,5,1,1954,297003.66,1,0,0,0
1037,3,3,2000,140769.23,1,0,0,0
1327,3,1,1952,94955.56,1,0,0,0
1972,2,1,1970,159633.61,1,0,0,0
1972,3,1,1953,254715.61,1,0,0,0
1592,3,3,1961,171773.5,1,0,0,0
2137,2,3,1988,236909.56,1,0,0,0
1223,5,1,1951,195594.94,1,0,0,0
1317,3,1,1971,145747.66,1,0,0,0
1348,5,2,1972,210651.25,1,0,0,0
1114,4,1,1998,172778.19,1,0,0,0
2346,4,2,1994,262140.17,1,0,0,0
2591,4,3,1988,260314.73,1,0,0,0
2996,4,3,1985,310757.62,1,0,0,0
1215,4,2,1994,197533.89,1,0,0,0
2191,4,1,1999,180879.1,1,0,0,0
1091,3,1,1998,82627.51,1,0,0,0
2594,4,2,2000,239914.06,1,0,0,0
1780,3,3,2007,184921.67,1,0,0,0
2368,2,3,1951,266678.8,1,0,0,0
1190,3,3,2016,220711.4,1,0,0,0
2690,3,3,2021,280047.78,1,0,0,0
1132,3,1,2000,138887.19,1,0,0,0
2770,4,1,1961,306093.84,1,0,0,0
1825,2,1,2014,171631.33,1,0,0,0
1760,5,2,1975,204776.1,1,0,0,0
1425,2,3,1960,176184.73,1,0,0,0
2693,4,1,1972,183833.0,1,0,0,0
2985,2,2,1957,237088.39,1,0,0,0
2136,4,2,2003,231716.78,1,0,0,0
1359,4,3,1981,194201.16,1,0,0,0
2246,3,3,1960,242232.45,1,0,0,0
1699,4,2,2018,141200.72,1,0,0,0
1674,5,3,1977,148330.9,1,0,0,0
2349,2,2,2014,169077.98,1,0,0,0
1413,2,1,1975,107385.6,1,0,0,0
1585,3,2,1970,209472.53,1,0,0,0
2256,2,3,2012,352228.8,1,0,0,0
1988,3,1,1991,176139.45,1,0,0,0
1915,5,3,1975,215103.31,1,0,0,0
2040,4,2,1987,224332.83,1,0,0,0
1917,2,1,1974,226091.75,1,0,0,0
1400,3,2,2005,198410.86,1,0,0,0
2929,4,3,1996,309771.06,1,0,0,0
1885,5,3,1976,211827.5,1,0,0,0
1704,2,3,2003,135848.17,1,0,0,0
1021,4,1,2007,175367.06,1,0,0,0
1703,3,3,1993,202624.05,1,0,0,0
1284,5,1,1952,153240.7,1,0,0,0
2699,4,2,1952,281500.03,1,0,0,0
1762,2,3,1986,243665.31,1,0,0,0
1459,4,2,2009,88756.0,1,0,0,0
2030,4,1,1998,332074.0,1,0,0,0
1569,2,2,1998,186687.45,1,0,0,0
2561,5,1,1986,220717.33,1,0,0,0
2505,2,2,2013,269534.2,1,0,0,0
1737,3,2,1988,147990.08,1,0,0,0
2308,4,1,1983,209414.61,1,0,0,0
2122,4,2,1972,273816.75,1,0,0,0
2512,4,1,2019,270834.53,1,0,0,0
1038,2,3,1996,137682.2,1,0,0,0
1886,2,1,1984,258690.14,1,0,0,0
2098,4,3,2008,364290.88,1,0,0,0
1883,2,2,1951,150999.45,1,0,0,0
2710,3,3,1956,230339.61,1,0,0,0
2045,5,3,1984,315832.6,1,0,0,0
2482,2,2,1968,163791.9,1,0,0,0
2730,2,3,1992,285608.3,1,0,0,0
2463,3,2,1958,188482.83,1,0,0,0
1302,3,1,1999,149776.28,1,0,0,0
2976,5,2,2002,274366.56,1,0,0,0
2476,5,1,2014,234042.23,1,0,0,0
2530,2,2,1981,233874.05,1,0,0,0
1569,5,1,2008,171448.6,1,0,0,0
2915,2,2,2010,314221.53,1,0,0,0
2550,2,2,2018,247401.02,1,0,0,0
2980,2,2,1988,371928.5,1,0,0,0
1792,4,3,1974,183545.5,1,0,0,0
1791,4,1,1994,214792.8,1,0,0,0
2547,3,3,1968,308312.16,1,0,0,0
2809,3,1,1985,263471.53,1,0,0,0
1491,3,3,1971,162266.48,1,0,0,0
2562,4,3,1978,247193.56,1,0,0,0
2607,3,3,1976,246170.17,1,0,0,0
1429,2,2,1977,99369.23,1,0,0,0
1984,5,3,1960,235067.45,1,0,0,0
1198,5,2,1993,174996.67,1,0,0,0
1386,4,2,1979,176171.66,1,0,0,0
1959,4,1,1974,222375.78,1,0,0,0
2559,2,1,1971,346654.78,1,0,0,0
2851,4,1,2002,335302.75,1,0,0,0
1898,5,3,2002,214380.94,1,0,0,0
2581,5,2,1986,256840.83,1,0,0,0
1526,3,1,1994,93253.53,1,0,0,0
2176,3,1,1963,358045.8,1,0,0,0
1733,3,1,1988,172102.17,1,0,0,0
1454,4,1,1954,150982.5,1,0,0,0
2763,4,2,2021,268000.03,1,0,0,0
2701,3,2,2009,236968.11,1,0,0,0
2016,4,1,1959,372301.3,1,0,0,0
2013,5,1,2017,203684.75,1,0,0,0
1500,5,3,2010,247409.44,1,0,0,0
1394,3,1,2007,167619.12,1,0,0,0
2087,2,1,1977,255223.05,1,0,0,0
1720,2,2,2004,175874.9,1,0,0,0
1071,2,3,1954,134416.77,1,0,0,0
2812,3,2,1999,354452.22,1,0,0,0
2389,5,3,1982,251954.02,1,0,0,0
2518,5,2,2008,291236.9,1,0,0,0
2567,2,1,1959,330264.75,1,0,0,0
2324,2,1,2004,295367.06,1,0,0,0
2714,3,1,1961,408175.97,1,0,0,0
2576,3,1,1978,281565.2,1,0,0,0
1888,4,1,1975,175117.6,1,0,0,0
1672,2,3,2014,94607.23,1,0,0,0
1713,5,3,1970,230572.4,1,0,0,0
1241,4,3,1978,193102.19,1,0,0,0
1800,2,1,1956,138309.08,1,0,0,0
2949,4,1,1958,288449.0,1,0,0,0
1588,3,1,1977,153862.8,1,0,0,0
2126,5,2,1978,208562.94,1,0,0,0
2189,3,2,1959,318411.97,1,0,0,0
1870,4,2,2010,337177.22,1,0,0,0
1089,2,1,1963,109978.42,1,0,0,0
1105,2,2,1995,113758.55,1,0,0,0
1427,4,3,1963,131338.86,1,0,0,0
2328,5,2,2013,250847.45,1,0,0,0
2895,4,1,1988,338446.12,1,0,0,0
1008,3,3,1985,90514.03,1,0,0,0
1773,5,2,2010,178547.44,1,0,0,0
1552,4,1,1964,206432.84,1,0,0,0
2393,3,1,1950,296682.25,1,0,0,0
2287,5,3,2011,310456.16,1,0,0,0
2863,5,1,1955,341675.44,1,0,0,0
1250,2,1,1987,120798.56,1,0,0,0
1006,3,2,1951,73353.57,1,0,0,0
1458,3,1,1966,88268.08,1,0,0,0
1899,3,3,1996,291915.38,1,0,0,0
1894,5,1,2007,232071.03,1,0,0,0
1514,2,3,1975,233117.16,1,0,0,0
2150,2,2,1984,131793.83,1,0,0,0
1808,5,3,1951,234896.27,1,0,0,0
2723,4,1,1987,315332.84,1,0,0,0
1873,4,2,2017,186791.44,1,0,0,0
1977,2,1,2008,229186.66,1,0,0,0
2547,3,2,2007,294899.4,1,0,0,0
1908,3,3,1991,241716.45,1,0,0,0
2590,3,1,1965,288740.9,1,0,0,0
2756,2,1,1988,285621.16,1,0,0,0
2654,2,2,1953,181965.58,1,0,0,0
1694,5,2,1981,220889.56,1,0,0,0
1287,3,3,2001,151588.75,1,0,0,0
2989,3,2,1981,251120.02,1,0,0,0
2746,2,1,1957,356528.5,1,0,0,0
1661,4,3,1972,199293.47,1,0,0,0
1754,2,2,1957,122978.59,1,0,0,0
1444,4,2,2020,134511.97,1,0,0,0
1092,4,3,2011,157007.19,1,0,0,0
2982,5,2,1958,372958.44,1,0,0,0
1352,3,3,1960,201207.81,1,0,0,0
2355,4,2,2015,286501.5,1,0,0,0
1515,4,2,1964,226820.98,1,0,0,0
1731,4,2,2015,248259.95,1,0,0,0
1531,2,1,2017,126421.5,1,0,0,0
1955,2,2,2016,206216.16,1,0,0,0
1946,2,1,1956,205665.33,1,0,0,0
2640,3,1,2017,196467.02,1,0,0,0
1419,4,1,1986,215038.44,1,0,0,0
1865,3,2,1951,111966.086,1,0,0,0
2535,2,2,2004,288060.22,1,0,0,0
1577,2,2,2008,103459.55,1,0,0,0
1294,5,3,1983,186226.97,1,0,0,0
2961,4,3,1983,280322.2,1,0,0,0
1754,2,1,1985,230726.64,1,0,0,0
2269,4,1,1985,225212.08,1,0,0,0
1636,5,3,1965,227329.31,1,0,0,0
2291,4,2,1990,186664.53,1,0,0,0
1099,5,2,1983,238587.9,1,0,0,0
2622,3,1,1961,280458.16,1,0,0,0
1939,5,3,2015,126323.695,1,0,0,0
1525,4,3,2021,218224.06,1,0,0,0
1292,4,1,1961,110732.05,1,0,0,0
1013,2,2,1978,152643.11,1,0,0,0
1503,2,2,1988,213739.81,1,0,0,0
1230,5,1,1982,188892.78,1,0,0,0
1129,5,1,1962,156642.31,1,0,0,0
1837,3,2,1960,155576.75,1,0,0,0
2880,3,1,2007,296695.03,1,0,0,0
1260,3,2,1975,115487.445,1,0,0,0
2975,4,3,1967,262435.25,1,0,0,0
2033,4,2,2013,295488.1,1,0,0,0
1269,5,2,1980,170431.0,1,0,0,0
2384,5,2,1970,202822.94,1,0,0,0
1512,4,2,1969,227627.55,1,0,0,0
1575,5,3,1966,232085.48,1,0,0,0
1885,5,2,1952,236471.97,1,0,0,0
2227,5,2,2004,284922.62,1,0,0,0
1164,2,3,1976,135824.58,1,0,0,0
1304,4,2,1950,187510.61,1,0,0,0
1155,2,2,1990,147641.44,1,0,0,0
2390,2,1,1968,274857.38,1,0,0,0
1619,3,2,1966,225181.86,1,0,0,0
1333,3,1,1966,188370.48,1,0,0,0
2665,5,3,1997,344862.88,1,0,0,0
2316,2,3,2015,200779.64,1,0,0,0
1484,3,3,2007,239349.3,1,0,0,0
2780,4,1,2002,251076.62,1,0,0,0
2082,5,1,1993,195175.95,1,0,0,0
2834,2,2,1960,224030.17,1,0,0,0
1216,3,2,1974,161433.48,1,0,0,0
2329,5,1,1994,260713.67,1,0,0,0
2062,3,3,1993,296675.94,1,0,0,0
2207,4,1,1976,191793.81,1,0,0,0
1918,3,1,1951,159767.2,1,0,0,0
2451,4,2,1959,232706.3,1,0,0,0
2875,4,2,2018,337495.7,1,0,0,0
1307,2,3,1980,168508.14,1,0,0,0
2969,4,2,2010,334202.16,1,0,0,0
1374,3,2,1961,121412.63,1,0,0,0
2518,4,3,1998,284990.84,1,0,0,0
2198,3,3,2010,292994.72,1,0,0,0
2437,2,2,1958,286333.12,1,0,0,0
1113,2,2,2001,98327.59,1,0,0,0
2168,2,1,1968,183287.72,1,0,0,0
2671,2,2,1987,204274.11,1,0,0,0
1302,3,1,2009,146333.16,1,0,0,0
1587,5,2,1985,216737.3,1,0,0,0
1986,2,3,2011,189368.61,1,0,0,0
2863,5,3,2001,357263.97,1,0,0,0
1344,5,2,2006,181088.98,1,0,0,0
1813,2,3,1966,176340.53,1,0,0,0
2677,4,1,2008,321174.25,1,0,0,0
1360,3,2,2012,183964.31,1,0,0,0
2243,4,1,1988,259318.56,1,0,0,0
1703,5,1,1952,173333.03,1,0,0,0
2704,3,1,1972,251440.66,1,0,0,0
1687,5,3,1975,159312.69,1,0,0,0
1780,3,2,2002,276509.94,1,0,0,0
1584,3,3,2012,145706.56,1,0,0,0
2182,5,2,1986,237292.36,1,0,0,0
1970,2,3,1951,238024.92,1,0,0,0
2125,5,3,2010,278907.44,1,0,0,0
1493,3,1,1954,64574.65,1,0,0,0
2667,4,3,1986,243356.84,1,0,0,0
2617,3,1,2000,324141.8,1,0,0,0
1850,4,1,2016,223867.58,1,0,0,0
2354,4,1,1986,244576.22,1,0,0,0
2664,4,1,2009,206396.14,1,0,0,0
2367,2,3,2020,342694.3,1,0,0,0
2624,2,3,2000,307045.34,1,0,0,0
2678,3,2,1977,227139.98,1,0,0,0
1304,5,3,1958,210829.52,1,0,0,0
2520,2,3,2007,285799.66,1,0,0,0
1866,4,2,1998,261400.11,1,0,0,0
1841,2,3,1971,181366.86,1,0,0,0
2817,4,2,2009,284652.1,1,0,0,0
2177,2,1,2010,219665.92,1,0,0,0
1664,4,3,2005,218455.78,1,0,0,0
1011,3,1,2017,107334.49,1,0,0,0
2316,5,1,2018,215415.33,1,0,0,0
1042,4,1,1979,75099.32,1,0,0,0
1342,3,2,1970,186302.78,1,0,0,0
2349,4,2,1954,247178.53,1,0,0,0
1363,3,1,2014,153662.3,1,0,0,0
1426,3,3,1989,124142.08,1,0,0,0
1406,4,1,1998,180241.4,1,0,0,0
2014,2,3,1970,187786.19,1,0,0,0
1335,5,2,1996,207957.92,1,0,0,0
1792,4,1,2018,172927.94,1,0,0,0
1050,4,3,1983,136812.81,1,0,0,0
2806,5,3,1966,358092.4,1,0,0,0
1788,5,1,2008,109080.59,1,0,0,0
2825,4,1,1967,321469.4,1,0,0,0
1963,3,1,1978,332121.03,1,0,0,0
1372,4,3,2001,221983.8,1,0,0,0
1493,3,3,2007,189121.52,1,0,0,0
1290,5,3,1994,237567.6,1,0,0,0
2671,2,1,1979,168741.55,1,0,0,0
2968,4,2,1984,312344.8,1,0,0,0
1588,2,1,1976,190994.4,1,0,0,0
1089,4,2,1971,155740.6,1,0,0,0
2368,4,2,1989,274778.2,1,0,0,0
1349,3,3,2007,96544.77,1,0,0,0
2131,4,1,1994,299860.5,1,0,0,0
2609,3,3,1961,324703.22,1,0,0,0
1158,3,1,2008,120431.34,1,0,0,0
1311,5,2,1959,185353.78,1,0,0,0
2264,4,3,1998,278394.5,1,0,0,0
1444,2,3,2013,211016.08,1,0,0,0
2798,5,2,1951,331331.75,1,0,0,0
2708,2,3,2014,265416.47,1,0,0,0
2806,4,3,2008,241125.03,1,0,0,0
1009,5,3,1985,110870.7,1,0,0,0
1377,2,3,1950,202481.9,1,0,0,0
2656,5,2,2012,304908.0,1,0,0,0
1583,3,2,1955,110732.445,1,0,0,0
2177,5,2,1953,199418.55,1,0,0,0
1858,5,1,2021,172653.72,1,0,0,0
2603,2,3,1980,280912.2,1,0,0,0
2083,2,1,2013,311910.34,1,0,0,0
1145,3,3,1964,140932.7,1,0,0,0
1914,3,1,2003,176699.81,1,0,0,0
1482,5,3,1998,218885.75,1,0,0,0
2249,2,1,1972,162855.16,1,0,0,0
1660,3,2,1992,222597.6,1,0,0,0
2478,3,2,1986,135582.3,1,0,0,0
1589,2,1,1964,219030.48,1,0,0,0
1440,5,2,1996,200346.55,1,0,0,0
1920,3,2,1954,236392.5,1,0,0,0
1262,3,2,1974,141315.19,1,0,0,0
2620,3,2,1994,252661.22,1,0,0,0
2858,4,1,2014,264489.8,1,0,0,0
2577,2,1,2013,291404.28,1,0,0,0
2397,2,3,2013,246270.53,1,0,0,0
2190,3,1,2017,301750.72,1,0,0,0
1458,4,3,1964,230523.39,1,0,0,0
2603,5,2,1957,248625.02,1,0,0,0
1553,2,1,2021,161477.84,1,0,0,0
1287,5,3,2020,172234.75,1,0,0,0
1743,2,1,1974,210500.34,1,0,0,0
2922,4,1,2016,348293.56,1,0,0,0
1072,2,3,1980,12832.949,1,0,0,0
2914,3,2,1997,283707.38,1,0,0,0
1998,2,2,1968,241124.98,1,0,0,0
1148,4,1,1984,167884.28,1,0,0,0
2735,5,2,2017,298865.56,1,0,0,0
2585,3,3,1966,348220.53,1,0,0,0
2282,5,1,2021,277838.56,1,0,0,0
1341,3,1,1976,103012.48,1,0,0,0
2861,2,1,1998,286281.0,1,0,0,0
2195,5,2,2009,194148.81,1,0,0,0
2232,4,3,1992,230141.34,1,0,0,0
2821,2,3,1962,271411.62,1,0,0,0
2835,2,1,1998,280689.12,1,0,0,0
2465,4,3,1988,355776.12,1,0,0,0
1452,3,1,1962,135392.48,1,0,0,0
1286,3,3,1993,177115.0,1,0,0,0
1310,2,2,1959,142398.44,1,0,0,0
1445,4,1,2021,185532.53,1,0,0,0
1669,3,2,1996,193850.23,1,0,0,0
2035,4,2,2000,183813.67,1,0,0,0
1656,2,2,2012,236467.11,1,0,0,0
2679,3,3,1993,164170.1,1,0,0,0
2565,4,3,1983,280858.7,1,0,0,0
2895,3,2,1977,369396.5,1,0,0,0
2656,5,1,1999,173033.97,1,0,0,0
1405,2,1,2010,190279.36,1,0,0,0
1455,3,2,1957,162943.94,1,0,0,0
1783,3,3,1998,217462.27,1,0,0,0
2827,2,1,1989,313460.62,1,0,0,0
1480,2,3,2011,110451.38,1,0,0,0
1748,5,2,1950,236602.19,1,0,0,0
2601,3,2,1981,373516.56,1,0,0,0
1360,2,3,2016,70719.586,1,0,0,0
1448,3,1,1988,128932.84,1,0,0,0
1834,4,1,1968,249037.33,1,0,0,0
2725,2,2,1999,328977.25,1,0,0,0
2689,5,2,2010,267700.75,1,0,0,0
2489,5,3,1960,229651.58,1,0,0,0
2124,3,3,2014,316920.5,1,0,0,0
2262,4,1,1956,276113.8,1,0,0,0
1593,5,1,1989,203422.25,1,0,0,0
2452,5,2,1961,364024.4,1,0,0,0
2239,5,3,1980,245378.19,1,0,0,0
2485,4,2,1992,262092.67,1,0,0,0
1133,3,1,1997,80594.29,1,0,0,0
1947,2,2,1995,202304.16,1,0,0,0
2549,5,2,2005,287182.6,1,0,0,0
2428,4,2,1994,220875.0,1,0,0,0
2698,3,1,1973,229165.67,1,0,0,0
1858,5,2,1968,271613.62,1,0,0,0
2229,3,1,1999,184609.12,1,0,0,0
2811,4,3,2012,284051.5,1,0,0,0
2985,5,1,1961,456959.8,1,0,0,0
1821,2,1,2008,221151.9,1,0,0,0
1094,5,2,1977,42159.004,1,0,0,0
1821,4,2,1963,232581.1,1,0,0,0
2459,3,1,2005,268616.66,1,0,0,0
1482,4,1,1961,237087.84,1,0,0,0
2676,5,3,1965,346205.25,1,0,0,0
1993,2,1,1954,277032.5,1,0,0,0
2102,2,2,1981,231128.19,1,0,0,0
2603,4,1,1978,325865.97,1,0,0,0
2196,3,2,1972,181063.34,1,0,0,0
2979,3,3,1961,377346.16,1,0,0,0
2035,2,3,2009,275975.06,1,0,0,0
2823,4,3,1996,379295.4,1,0,0,0
2631,2,2,1987,336784.0,1,0,0,0
1845,4,3,2020,200298.83,1,0,0,0
2681,4,1,1964,298152.84,1,0,0,0
1988,3,3,1958,227620.75,1,0,0,0
2851,4,2,1996,193188.27,1,0,0,0
1286,5,1,1950,189473.97,1,0,0,0
2953,2,1,1974,208697.14,1,0,0,0
1777,3,1,1978,235667.75,1,0,0,0
1344,4,2,2001,158348.64,1,0,0,0
1641,3,1,2013,233876.4,1,0,0,0
2802,3,2,1988,304995.22,1,0,0,0
1689,4,1,2017,211762.28,1,0,0,0
2950,2,1,1959,371114.72,1,0,0,0
2486,3,3,1989,250692.4,1,0,0,0
2352,4,3,2008,323581.53,1,0,0,0
2179,3,2,2007,218869.06,1,0,0,0
2517,4,3,1976,282028.62,1,0,0,0
1100,5,3,1987,50210.145,1,0,0,0
2403,2,3,2003,301107.25,1,0,0,0
1819,5,2,1989,195750.45,1,0,0,0
1819,5,3,2007,144517.7,1,0,0,0
1421,3,3,2010,183339.95,1,0,0,0
2713,3,1,1976,270883.7,1,0,0,0
2508,4,3,1970,224554.06,1,0,0,0
2726,5,2,1971,388796.78,1,0,0,0
1767,4,1,1989,263232.94,1,0,0,0
2668,5,2,1974,251495.56,1,0,0,0
1509,4,2,1996,237548.38,1,0,0,0
1245,2,2,1995,151889.0,1,0,0,0
2614,5,3,2004,275197.25,1,0,0,0
1649,4,1,1983,127915.04,1,0,0,0
2446,5,2,1962,320600.3,1,0,0,0
1064,4,1,1958,129837.0,1,0,0,0
2036,5,3,1957,258202.42,1,0,0,0
1492,5,3,1979,191101.75,1,0,0,0
1163,3,3,2011,114009.45,1,0,0,0
1699,5,2,1987,285620.44,1,0,0,0
1394,5,3,1997,138880.1,1,0,0,0
1702,4,2,2008,180800.42,1,0,0,0
1307,3,1,1994,96464.695,1,0,0,0
1509,3,1,2006,116008.01,1,0,0,0
2587,3,3,1956,213439.8,1,0,0,0
1593,4,3,2006,203212.73,1,0,0,0
2250,5,1,1963,225151.19,1,0,0,0
2768,4,1,2005,226681.95,1,0,0,0
1020,5,3,1952,98716.04,1,0,0,0
1191,2,3,1951,163391.5,1,0,0,0
1571,2,3,1961,166900.02,1,0,0,0
2033,5,1,1992,180347.89,1,0,0,0
2936,3,3,2011,289947.44,1,0,0,0
1955,5,2,1990,238773.31,1,0,0,0
2878,2,3,1967,312036.38,1,0,0,0
1855,5,3,1987,217283.77,1,0,0,0
1466,2,1,2006,156811.77,1,0,0,0
1939,5,3,2004,260253.78,1,0,0,0
1448,5,1,1988,66486.86,1,0,0,0
1086,2,1,2017,127241.76,1,0,0,0
1100,5,2,1989,182859.95,1,0,0,0
2031,4,3,1965,256195.78,1,0,0,0
1844,2,3,2011,225565.53,1,0,0,0
1086,4,1,1981,183383.56,1,0,0,0
1042,3,1,1995,114428.805,1,0,0,0
2408,4,2,1993,353976.47,1,0,0,0
2458,4,1,1969,285259.0,1,0,0,0
1147,5,3,2014,67321.375,1,0,0,0
1276,5,1,2008,165273.77,1,0,0,0
1231,3,2,1990,144638.72,1,0,0,0
2849,5,2,1959,319329.47,1,0,0,0
2674,2,2,1965,411782.0,1,0,0,0
1398,3,1,1967,147721.2,1,0,0,0
2284,4,2,1954,159292.78,1,0,0,0
2343,2,2,2007,196703.03,1,0,0,0
2573,4,2,2005,165588.58,1,0,0,0
1991,3,3,1992,155152.19,1,0,0,0
